
classifier,mean_accuracy,std_accuracy
AdaBoost,0.9356321839080459,0.04405163978667949
DecisionTree,0.9357471264367817,0.043953908767225235
KNN,0.9491954022988505,0.043771225717577654
LDA,0.8580459770114943,0.05228621800192577
RandomForest,0.9255172413793102,0.03315768226593616
QDA,0.8849425287356322,0.04644716510744971
SVM,0.9255172413793102,0.03362456996961349
