
classifier,mean_accuracy,std_accuracy
AdaBoost,0.8324137931034482,0.0757327354511857
DecisionTree,0.8426436781609196,0.06285254644638162
KNN,0.8254022988505747,0.0559770114942529
LDA,0.8288505747126436,0.07675278211693645
RandomForest,0.8357471264367815,0.0637479388634702
QDA,0.8086206896551724,0.080951290140101
SVM,0.8424137931034483,0.05362891240496306
