
classifier,mean_accuracy,std_accuracy
AdaBoost,0.8788505747126436,0.0695648289350221
DecisionTree,0.8354022988505747,0.05911175878303378
KNN,0.888735632183908,0.06486018581984243
LDA,0.8280459770114943,0.08293276696639476
RandomForest,0.8486206896551725,0.06481586671601104
QDA,0.7844827586206897,0.08624864889293506
SVM,0.8989655172413794,0.060557261548704784
